Customer ID,Flight ID,Date of Flight,Bonus Card Number,Gender,First Name,Last Name,Day of Ticket Purchase,Booked Class,Seat Number,Ticket Price Before Tax
77126,LH552,05/07/2020,4132-6367-0240,male,Lou,Leigh,06/04/2020,Economy,F24,577
20419,LH156,04/07/2020,5387-6495-0155,male,Rudolph,Trudelle,27/05/2020,Economy,H51,1328
80012,LH427,29/09/2019,8637-6006-6239,female,Abigail,Somerford,19/08/2019,Economy,G58,1282
69223,LH413,20/12/2019,7808-7695-6680,female,Ondrea,Letham,02/10/2019,Economy,E15,609
20522,LH279,23/07/2020,7083-4333-2505,female,Madeleine,Keating,18/04/2020,Economy,G35,518
40590,LH269,12/02/2020,6373-2796-2367,male,Constantine,Moffett,07/01/2020,Economy,A23,1484
102266,LH188,09/01/2020,9928-9243-7270,male,Thebault,Mcgregor,21/10/2019,Economy,D31,583
36634,LH507,25/06/2020,6384-9122-4322,female,Bellina,Firth,29/04/2020,Economy,F51,774
13589,LH508,08/06/2020,1086-0344-0173,male,Webb,Cocciardi,25/03/2020,Economy,B33,583
54978,LH502,06/10/2019,1084-3807-9834,female,Jonell,Parkins,30/09/2019,Economy,B78,3306
71057,LH494,20/03/2020,6594-3065-1879,female,Bryana,Frederick,16/01/2020,Economy,F21,665
18099,LH338,07/03/2020,1086-6221-8065,male,Warren,Ruddle,28/01/2020,Economy,H92,1278
83606,LH562,13/07/2020,3734-6678-8806,female,Rebekkah,Blackily,21/05/2020,Economy,A7,918
63535,LH377,19/06/2020,7033-2725-4157,male,Jody,Grimmett,23/05/2020,Economy,D13,1896
14627,LH262,15/05/2020,5500-9641-4682,female,Marjy,Barrett-lennard,29/04/2020,Economy,F80,2580
76459,LH141,06/11/2019,5935-2955-5699,male,Brendan,Dyneley,09/08/2019,Economy,G64,539
97860,LH516,28/03/2020,9622-2168-1159,male,Orlando,Mcwhorter,23/12/2019,Economy,F63,527
41506,LH165,14/09/2019,9128-4669-0703,female,Evelyn,Wigglesworth,02/08/2019,Economy,E46,1154
74857,LH559,16/03/2020,2290-1664-5350,female,Flo,Hurt,27/02/2020,Economy,F57,2403
77724,LH507,21/10/2019,1574-3736-6604,female,Gay,Larnach-nevill,30/09/2019,Economy,D33,2241
71267,LH421,17/03/2020,2085-2595-7150,female,Hatti,Neilson-terry,20/02/2020,Economy,A36,1936
59541,LH412,02/01/2020,2218-4789-5611,male,Dickie,O'connor,21/12/2019,Economy,G62,2891
22684,LH427,21/11/2019,6285-8698-9829,male,Osbourn,Calhoun,22/08/2019,Economy,G51,559
11049,LH240,24/10/2019,2553-0326-2719,male,Hewet,Overton,23/08/2019,Economy,B61,725
73744,LH439,13/02/2020,8808-2323-0599,female,Carlisle,Philips,12/02/2020,Economy,C17,3787
59644,LH527,30/06/2020,7291-3417-0050,female,Louisa,Helliwell,03/04/2020,Economy,F83,600
105514,LH145,29/03/2020,6571-9384-8820,female,Dareen,Sybil,22/12/2019,Economy,C34,505
84881,LH319,15/03/2020,9231-0010-4439,male,Sigfrid,Tollison,15/02/2020,Economy,B31,1767
44521,LH449,23/10/2019,7685-7052-7231,male,Henrique,Yeomans,18/07/2019,Economy,B18,536
26606,LH319,18/05/2020,2500-5042-4855,female,Vanna,Haining,28/02/2020,Economy,C58,579
86873,LH258,21/11/2019,1016-3982-2242,female,Robina,Burchell,25/10/2019,Economy,F53,1790
18713,LH226,30/12/2019,8262-1156-6788,female,Dominique,Sommerville,13/11/2019,Economy,E52,1032
47723,LH226,08/02/2020,4747-2269-2370,female,Robinia,Greenor,22/11/2019,Economy,A48,626
26421,LH348,28/10/2019,5838-2240-4613,male,Nat,Senthouse,27/08/2019,Economy,A43,761
78480,LH488,19/11/2019,8005-6190-4982,male,Bartlett,Ross,05/09/2019,Economy,C2,617
101944,LH568,09/10/2019,3650-9820-7590,female,Norma,Edwards,19/07/2019,Economy,B34,587
109644,LH291,27/07/2020,7315-0455-4529,male,Kip,Vinicomb,21/04/2020,Economy,F75,554
27492,LH202,15/10/2019,2480-7810-6355,female,Cam,Burdett,25/09/2019,Economy,H76,2285
80423,LH598,11/05/2020,3556-1185-6906,male,Rik,Coleman,05/03/2020,Economy,E87,637
11558,LH433,23/08/2019,4514-5700-5575,female,Alejandra,Studdert,07/07/2019,Economy,E85,1102
91123,LH510,14/06/2020,2012-8710-9246,female,Ofelia,Woodford,11/03/2020,Economy,C50,529
28807,LH253,24/08/2019,7402-2745-6743,female,Kathie,Fazel,12/08/2019,Economy,G16,2878
17770,LH483,12/11/2019,9362-2144-2539,male,Iago,Laughton,30/10/2019,Economy,B87,2746
53453,LH158,23/11/2019,7099-5530-7216,male,Hilary,Earsome,17/09/2019,Economy,B50,635
30571,LH433,25/08/2019,1094-5740-4608,male,Skippy,Sevill,09/07/2019,Economy,F1,1049
101722,LH537,19/05/2020,6862-0433-9682,male,Rad,Stalker,17/02/2020,Economy,G26,592
55241,LH476,23/11/2019,3060-4168-5666,male,Ev,Bulkeley,07/10/2019,Economy,D55,1013
72004,LH237,20/11/2019,1296-9646-9489,female,Harmony,Auger,11/09/2019,Economy,C66,586
16806,LH565,08/01/2020,1135-7556-4836,female,Annamaria,Hogley,12/11/2019,Economy,G28,791
101674,LH460,27/01/2020,1013-8168-2459,male,Lem,Haddock,21/01/2020,Economy,G96,3326
88704,LH506,21/05/2020,1031-2875-1737,male,Neddy,Thomson,17/02/2020,Economy,F65,536
68886,LH424,26/03/2020,1751-8107-9491,male,Hermann,Kendell,19/02/2020,Economy,G64,1437
71114,LH370,30/09/2019,1077-8651-7926,female,Fanchette,Harbord,07/08/2019,Economy,C8,912
58427,LH450,23/05/2020,7496-2720-6924,female,Silvia,Nield,20/05/2020,Economy,D59,3653
26770,LH225,20/03/2020,6312-6173-6044,male,Templeton,Lagdon,25/02/2020,Economy,H70,2028
106452,LH127,15/09/2019,6805-6506-4403,female,Elle,Stribling,19/07/2019,Economy,H27,812
80485,LH378,08/01/2020,1041-6796-2120,female,Jeniece,Golborne,06/10/2019,Economy,H75,532
101197,LH103,06/09/2019,2866-6778-1596,male,Skipper,Abson,13/07/2019,Economy,F41,876
54479,LH288,29/05/2020,4338-8604-2201,female,Maryangelyn,Thornborough,24/02/2020,Economy,F55,597
16495,LH106,09/05/2020,2687-0690-9596,female,Ami,Heigie,27/02/2020,Economy,G41,643
64342,LH208,15/03/2020,5931-2349-6247,male,Gaven,Bolton,09/02/2020,Economy,H23,1474
78683,LH348,16/08/2020,1088-2577-9150,male,Jorge,Withers,13/05/2020,Economy,A51,518
102213,LH263,06/03/2020,1071-0206-6135,female,Ulrika,Crafton,05/03/2020,Economy,C27,3787
49112,LH534,10/09/2019,1083-5625-0509,female,Melisse,Slipper,09/09/2019,Economy,H97,3802
66811,LH405,24/02/2020,5574-4985-7054,female,Rosalyn,Vernon,22/12/2019,Economy,F63,674
56813,LH181,29/05/2020,8481-3188-6305,female,Rhody,Hendrickson,17/04/2020,Economy,F13,1242
44211,LH446,06/09/2020,9417-3081-6414,female,Cherianne,Hazelhurst,31/05/2020,Economy,C89,571
36420,LH377,20/01/2020,3231-1353-9343,female,Gina,Colman,22/12/2019,Economy,B14,1771
58153,LH127,21/06/2020,1969-6952-7679,female,Allys,Kyle,04/04/2020,Economy,E44,607
105430,LH315,23/04/2020,5926-7343-7987,female,Maurene,Bate,27/03/2020,Economy,G89,1871
17617,LH153,29/07/2020,7456-2185-4218,male,Buck,Mountbatten,03/05/2020,Economy,B86,596
26157,LH380,17/02/2020,4892-2842-6317,male,Gershom,Gylden,10/12/2019,Economy,C63,675
24897,LH207,04/10/2019,2741-2290-5399,male,Woody,Duver,03/10/2019,Economy,D22,3852
101593,LH287,08/03/2020,2263-9413-2043,male,Tony,Docker,05/03/2020,Economy,A15,3623
44197,LH559,24/05/2020,8265-4472-3724,male,Ford,Lickfold,22/02/2020,Economy,F3,567
72500,LH203,20/04/2020,4492-6479-1532,female,Kiersten,Rockley,26/03/2020,Economy,F54,2016
101615,LH195,17/11/2019,5422-7354-3722,male,Englebert,Leppington,29/09/2019,Economy,B8,1006
16360,LH442,28/09/2019,6450-7741-6701,male,Bernd,Haywood,17/07/2019,Economy,C53,651
46477,LH347,15/03/2020,1721-8097-2556,male,Art,Orr,17/02/2020,Economy,C31,1888
85750,LH502,07/04/2020,9782-1120-6360,male,Roddy,Wingrove,30/01/2020,Economy,H94,639
69885,LH208,06/03/2020,2229-7888-5759,female,Ingeborg,Drax,05/03/2020,Economy,G73,3846
27317,LH251,28/04/2020,1018-2849-6697,male,Diego,Powls,21/02/2020,Economy,A93,639
18814,LH522,26/11/2019,6449-8287-3937,male,Ellis,Herron,26/11/2019,Economy,D27,3930
49960,LH237,02/10/2019,7410-6627-1380,female,Melessa,Hanchet,19/07/2019,Economy,E11,598
74082,LH286,05/11/2019,1024-2534-8418,female,Berny,E,05/08/2019,Economy,E29,566
47091,LH302,30/04/2020,4817-1228-5829,female,Miran,Mcdougal,15/04/2020,Economy,C78,2659
79887,LH353,17/08/2020,3036-2502-9083,male,Jodi,Ellan,13/05/2020,Economy,H32,596
76848,LH588,07/02/2020,6962-2031-5034,female,Dorian,Cooper,16/11/2019,Economy,D99,530
56497,LH419,13/08/2020,5010-2043-4287,female,Rosalie,Goodall,29/05/2020,Economy,F66,639
94771,LH330,21/01/2020,1180-8358-2491,female,Shaina,Smith?,07/11/2019,Economy,E65,618
106434,LH260,28/01/2020,9033-7960-5628,male,Perceval,Jubb or judd,27/11/2019,Economy,C45,749
28173,LH384,15/03/2020,3041-2790-3373,male,Nevil,Geldard,06/03/2020,Economy,G54,3094
29043,LH221,30/01/2020,8713-9710-4525,female,Pier,Thirnbeck,27/11/2019,Economy,G47,665
94544,LH487,03/12/2019,5027-1575-1717,female,Mitra,Rushing,25/10/2019,Economy,A42,1315
61829,LH113,27/09/2019,6648-0247-5379,female,Freddi,Mclaren,11/08/2019,Economy,E99,1049
26158,LH261,13/02/2020,7630-6107-1904,male,Nelsen,Packard,06/02/2020,Economy,C16,3294
69254,LH479,04/12/2019,6618-0737-1872,female,Alli,Alveston,01/10/2019,Economy,H56,739
19047,LH350,10/12/2019,3076-7078-2388,female,Helaina,Brackenbury,10/12/2019,Economy,F17,3876
80574,LH388,06/08/2020,8184-9796-7209,female,Elli,Massengill,02/06/2020,Economy,A58,743
67862,LH192,29/07/2019,3409-9280-0899,male,Christ,Sitwell,20/07/2019,Economy,C65,3094
85405,LH142,21/11/2019,1177-4174-3560,male,Marty,Convery,29/10/2019,Economy,B94,2071
72735,LH221,02/07/2020,1194-3435-7124,male,Clay,Fallen,02/04/2020,Economy,A78,576
66873,LH246,11/08/2019,6434-4504-4787,male,Izaak,Knapp,27/07/2019,Economy,E56,2590
66759,LH120,25/04/2020,2600-1015-5993,female,Petronilla,Thwaite,06/04/2020,Economy,G35,2322
76923,LH292,11/06/2020,6654-4555-2292,male,Giorgi,Biggs or rigg,02/06/2020,Economy,E8,3118
70936,LH291,24/08/2019,1414-4709-4596,female,Shel,Ammons,28/07/2019,Economy,A38,1856
89245,LH521,23/10/2019,4613-6121-7007,female,Devonne,Melly,29/07/2019,Economy,H87,565
68734,LH302,30/11/2019,5516-1855-1130,male,Lorrie,Billington,24/08/2019,Economy,B33,598
24687,LH385,10/01/2020,1605-3643-6240,male,Gifford,Wardup,20/11/2019,Economy,A98,925
89261,LH183,07/12/2019,9132-3955-2789,male,Fredrick,Hancock,15/10/2019,Economy,D85,875
34903,LH373,24/09/2019,6392-6541-0152,female,Judy,Pfalz,11/08/2019,Economy,F46,1110
56633,LH441,06/09/2019,2107-5864-9123,female,Roxine,Mcgee,04/09/2019,Economy,E89,3726
76299,LH579,16/12/2019,2160-9337-9779,female,Philomena,Moorhouse,23/10/2019,Economy,G86,850
74027,LH559,05/02/2020,4999-6644-8573,male,Andonis,Mcleod,12/11/2019,Economy,B6,611
28204,LH178,19/05/2020,7357-7424-2222,male,Sal,Wadland,22/02/2020,Economy,H46,575
13378,LH427,14/05/2020,2017-7760-6617,male,Devon,Ridgway,02/04/2020,Economy,H39,1233
27276,LH575,08/03/2020,1093-3492-7416,male,Javier,Mordy,24/12/2019,Economy,D52,575
19554,LH476,10/07/2020,8884-4159-4661,female,Estrellita,Macarthur,29/05/2020,Economy,A4,1227
101723,LH580,20/07/2019,1091-9440-3123,female,Aeriel,Rawlyns,07/07/2019,Economy,G65,2778
57087,LH590,25/04/2020,4027-6734-5890,female,Dorri,Teagarden,13/03/2020,Economy,C31,1168
99934,LH375,04/02/2020,9398-6559-3704,male,Valentine,Brace,23/01/2020,Economy,D7,2863
35085,LH425,15/04/2020,7672-3830-8234,female,Cindra,Castle,14/04/2020,Economy,C96,3872
40222,LH284,28/03/2020,2444-0735-8356,male,Emile,Blake,14/01/2020,Economy,E5,574
99781,LH195,25/04/2020,5659-4747-9350,male,Orazio,Lames,23/01/2020,Economy,D79,535
51715,LH272,12/05/2020,9802-5296-0280,male,Kostas,Macneil,09/02/2020,Economy,A61,529
32743,LH376,14/01/2020,7939-2454-9322,female,Constanta,Poultney,07/01/2020,Economy,D19,3244
71732,LH582,12/01/2020,2761-9057-3792,female,Violante,Beamish,09/10/2019,Economy,A89,525
68522,LH466,01/01/2020,3535-3198-3742,female,Wynnie,Garthwaite,21/11/2019,Economy,F67,1232
99201,LH317,20/03/2020,2474-7133-7178,male,Micheil,Rows,25/12/2019,Economy,F68,600
105240,LH395,05/08/2020,1753-4970-2799,female,Jude,Silver,21/05/2020,Economy,B62,575
53046,LH370,11/09/2019,3628-2521-6210,male,Lowell,Pilling nee taylor,17/07/2019,Economy,E85,826
90312,LH330,21/03/2020,1097-1937-9421,male,Fraser,Abson,16/03/2020,Economy,G40,3468
64987,LH214,01/02/2020,6810-0990-2718,male,Rickard,Matthewson,07/12/2019,Economy,D18,821
84602,LH185,24/07/2020,5031-9750-6227,female,Roxine,Randall,29/04/2020,Economy,F22,510
31748,LH215,19/10/2019,5088-8432-1165,male,Raphael,Hincks,12/08/2019,Economy,A35,697
56719,LH574,20/10/2019,4514-3433-7923,female,Tabbatha,Whetton,22/08/2019,Economy,C82,811
79926,LH468,20/02/2020,5223-6963-0567,female,Piper,Strachan,16/12/2019,Economy,B98,731
91471,LH278,25/03/2020,2512-6776-8530,female,Jerrine,Burgher,25/12/2019,Economy,G14,559
28390,LH272,26/04/2020,5432-0828-0529,female,Phillis,Ingold?,07/04/2020,Economy,E86,2320
107567,LH129,17/07/2019,6886-8849-2178,male,Pepito,Gale,15/07/2019,Economy,D86,3768
102659,LH136,02/12/2019,8720-1513-2867,female,Gabey,Hepburn,10/11/2019,Economy,A70,2147
96307,LH507,06/04/2020,3849-0949-9727,male,Kirby,Restall,11/01/2020,Economy,H50,549
70673,LH273,16/01/2020,1075-8670-8802,female,Salli,Inglis,03/12/2019,Economy,F53,1115
25157,LH155,21/09/2019,1782-1393-7887,male,Alexander,Coniers,14/09/2019,Economy,B60,3284
36040,LH217,11/04/2020,5887-2506-5017,female,Carry,Keeble,08/03/2020,Economy,F85,1487
105383,LH109,12/11/2019,3860-8013-5767,female,Mady,Greenbury,15/08/2019,Economy,H20,544
76634,LH281,12/11/2019,4425-8365-0809,male,Osborne,Cardno,12/10/2019,Economy,F82,1605
31276,LH150,28/01/2020,1041-2085-5177,male,Conway,Hickman,21/12/2019,Economy,B56,1376
104640,LH519,18/08/2020,6638-1133-0052,female,Inna,Mawley,13/05/2020,Economy,C8,580
44307,LH565,15/01/2020,7337-7795-1601,male,Gershon,Balfour,20/10/2019,Economy,E3,573
63271,LH474,14/06/2020,3961-1940-6735,male,Aram,Mace,05/04/2020,Economy,F80,686
14397,LH595,04/12/2019,7262-0651-5961,female,Vin,Elen,27/10/2019,Economy,E97,1272
60059,LH141,11/12/2019,5720-5628-3814,female,Courtenay,Weighell,15/09/2019,Economy,H97,583
12944,LH557,02/01/2020,2789-9996-3260,male,Trace,Ransay,19/10/2019,Economy,B62,640
96438,LH103,11/12/2019,5817-9979-0389,female,Hattie,Whitelaw,29/10/2019,Economy,F64,1167
56042,LH225,28/01/2020,4274-8494-8815,female,Jessica,Wigmore,25/01/2020,Economy,C11,3597
22413,LH117,05/12/2019,1257-6777-9094,male,Zary,Cockerall,10/10/2019,Economy,E19,798
30256,LH423,02/12/2019,1064-1916-3529,female,Jacki,Hepburn,04/11/2019,Economy,D20,1767
41260,LH522,22/02/2020,8341-8378-0631,male,Orrin,Davis?,11/12/2019,Economy,G59,615
80134,LH342,18/12/2019,1045-9608-6382,male,Neville,Bells,02/10/2019,Economy,B94,554
98446,LH524,30/03/2020,5706-8437-7266,male,Claire,Ramsay,22/01/2020,Economy,G57,699
56659,LH544,30/11/2019,2988-0326-7042,female,Fayth,Sweeting,21/10/2019,Economy,A31,1288
94355,LH560,07/07/2020,5467-3857-2403,male,Donald,Feiser,16/04/2020,Economy,C53,571
62925,LH560,04/05/2020,8392-6101-5830,male,Zebedee,Schofield,18/02/2020,Economy,F80,641
94829,LH198,24/05/2020,7337-8985-8904,female,Nelli,Rand,24/05/2020,Economy,D37,3969
74911,LH562,04/04/2020,3006-2358-4912,male,Sterling,Twydale,10/03/2020,Economy,A47,1976
109945,LH303,27/06/2020,8519-2789-6994,female,Suzann,Sadler,24/04/2020,Economy,F43,748
93269,LH494,25/09/2019,7049-0632-3574,male,Hayward,Langford,09/09/2019,Economy,D69,2525
84932,LH228,08/01/2020,4824-4843-1784,male,Dudley,Grech,01/12/2019,Economy,B54,1336
91705,LH404,08/01/2020,4937-7471-2645,male,Kristian,Udall,02/11/2019,Economy,B91,681
67635,LH400,27/05/2020,7990-0095-9692,male,Immanuel,Hollis,16/04/2020,Economy,A59,1214
107176,LH537,03/06/2020,5993-0485-1575,male,Martie,Dallimore,03/06/2020,Economy,A91,3941
46914,LH423,12/05/2020,5167-7329-0030,female,Cybelle,Hardie,09/03/2020,Economy,G84,744
76543,LH180,31/05/2020,1840-5491-5655,female,Torrie,Hardenbroeck,16/05/2020,Economy,B85,2667
59305,LH136,19/11/2019,5351-7355-8095,male,Flin,Baxter,09/10/2019,Economy,C84,1165
18762,LH594,20/10/2019,4354-7410-9483,female,Cammi,Huddleston,28/07/2019,Economy,D7,580
24189,LH279,11/01/2020,7397-4727-1674,male,Lucas,Hjellstrom,18/10/2019,Economy,D41,557
87183,LH173,15/06/2020,5559-7800-6382,female,Imogen,Uprichard,09/03/2020,Economy,F7,537
42493,LH388,14/02/2020,6929-1021-9255,female,Keelia,Yorke,05/12/2019,Economy,F66,648
21843,LH307,18/12/2019,3252-1429-3252,female,Dodie,Newbury,20/11/2019,Economy,B6,1805
42169,LH236,15/01/2020,3412-8265-2457,female,Barby,Scutts,21/11/2019,Economy,D47,834
43705,LH370,12/08/2020,1046-5109-9837,male,Maurits,Rohrbach,16/05/2020,Economy,A24,572
39920,LH485,13/06/2020,6708-9439-8746,male,Judd,Dickey,03/06/2020,Economy,E37,2988
103719,LH547,09/03/2020,4664-4764-8685,male,Enrique,Van buskirk,06/01/2020,Economy,D28,721
21460,LH237,10/11/2019,1009-2753-3914,male,Worthy,Fairgree,14/08/2019,Economy,G26,541
94868,LH279,27/09/2019,9113-7952-8948,female,Cristabel,Householder,15/08/2019,Economy,E91,1127
69471,LH233,24/08/2020,3759-1997-5624,female,Corinna,Kedslie,22/05/2020,Economy,D23,534
78060,LH291,29/10/2019,8006-4097-8328,male,Tarrance,Batchelor,19/08/2019,Economy,E80,663
80072,LH137,23/01/2020,5443-8517-1924,male,Uli,Leitch,20/11/2019,Economy,F69,704
80833,LH171,25/11/2019,4892-8372-5043,female,Sasha,Musson,04/11/2019,Economy,G10,2197
36156,LH462,04/03/2020,1262-9124-6101,female,Wilona,Peard,06/01/2020,Economy,E63,818
106865,LH556,20/11/2019,5284-2937-8422,male,Stanislaw,Holdroyd,15/10/2019,Economy,C74,1357
55652,LH115,09/04/2020,8173-1650-9086,male,Geo,Newenham,24/03/2020,Economy,B49,2537
